2.02E+03,5.67E+03,1.92E+03
2.32E+03,5.40E+03,1.97E+03
2.33E+03,5.53E+03,1.92E+03
1.89E+03,4.76E+03,1.86E+03
2.83E+03,5.48E+03,2.03E+03
2.03E+03,4.76E+03,1.83E+03
1.71E+03,4.85E+03,1.83E+03
1.99E+03,5.01E+03,1.93E+03
1.60E+03,4.58E+03,1.83E+03
2.31E+03,5.54E+03,1.96E+03
2.78E+03,6.32E+03,2.11E+03
2.50E+03,5.76E+03,2.06E+03
2.07E+03,5.00E+03,1.89E+03
1.19E+03,4.25E+03,1.69E+03
1.59E+03,4.82E+03,1.84E+03
2.15E+03,5.18E+03,1.92E+03
1.89E+03,5.26E+03,1.97E+03
2.69E+03,6.02E+03,1.98E+03
2.29E+03,5.46E+03,1.88E+03
1.15E+03,3.75E+03,1.63E+03
2.28E+03,5.00E+03,1.95E+03
2.30E+03,5.06E+03,1.94E+03
2.89E+03,6.18E+03,2.08E+03
1.98E+03,4.98E+03,1.93E+03
2.08E+03,5.56E+03,1.91E+03
1.08E+03,4.03E+03,1.71E+03
1.68E+03,4.68E+03,1.90E+03
1.12E+03,4.05E+03,1.75E+03
1.85E+03,5.17E+03,1.84E+03
1.51E+03,4.76E+03,1.90E+03
1.23E+03,4.27E+03,1.77E+03
1.93E+03,4.81E+03,1.88E+03
1.48E+03,4.38E+03,1.71E+03
2.62E+03,5.56E+03,2.11E+03
3.15E+03,6.35E+03,2.14E+03
2.02E+03,5.28E+03,1.89E+03
2.09E+03,5.50E+03,1.92E+03
867.8595,4.10E+03,1.65E+03
2.75E+03,5.51E+03,2.17E+03
1.59E+03,4.84E+03,1.87E+03
2.15E+03,5.19E+03,1.92E+03
1.82E+03,4.65E+03,1.93E+03
2.12E+03,5.08E+03,1.89E+03
1.89E+03,4.86E+03,1.80E+03
2.00E+03,5.01E+03,1.86E+03
1.35E+03,4.38E+03,1.71E+03
2.01E+03,4.98E+03,1.88E+03
1.12E+03,4.00E+03,1.68E+03
1.87E+03,5.18E+03,1.91E+03
2.03E+03,5.40E+03,1.87E+03
1.78E+03,4.92E+03,1.89E+03
2.11E+03,5.14E+03,1.90E+03
2.42E+03,5.79E+03,2.02E+03
1.07E+03,3.96E+03,1.77E+03
1.14E+03,4.05E+03,1.70E+03
1.60E+03,4.61E+03,1.82E+03
2.17E+03,5.42E+03,1.89E+03
2.12E+03,5.11E+03,1.93E+03
1.74E+03,4.88E+03,1.79E+03
2.25E+03,5.24E+03,1.93E+03
3.07E+03,6.16E+03,2.09E+03
1.35E+03,3.85E+03,1.73E+03
1.47E+03,4.81E+03,1.73E+03
937.7206,4.17E+03,1.70E+03
2.01E+03,4.75E+03,1.89E+03
2.37E+03,4.77E+03,1.88E+03
1.73E+03,5.14E+03,1.73E+03
2.53E+03,5.56E+03,1.93E+03
1.81E+03,5.04E+03,1.80E+03
2.07E+03,5.22E+03,1.90E+03
2.49E+03,5.61E+03,2.02E+03
2.25E+03,5.56E+03,1.89E+03
2.11E+03,5.23E+03,1.82E+03
2.71E+03,5.32E+03,2.01E+03
1.44E+03,4.60E+03,1.67E+03
1.68E+03,4.60E+03,1.80E+03
2.10E+03,5.15E+03,1.85E+03
1.74E+03,4.79E+03,1.85E+03
1.63E+03,4.71E+03,1.77E+03
2.33E+03,5.20E+03,1.96E+03
1.66E+03,4.51E+03,1.75E+03
2.15E+03,4.89E+03,2.01E+03
1.83E+03,5.11E+03,1.86E+03
1.70E+03,4.72E+03,1.80E+03
2.18E+03,5.31E+03,1.86E+03
2.09E+03,5.36E+03,1.93E+03
859.4978,3.55E+03,1.56E+03
1.75E+03,4.47E+03,1.76E+03
1.35E+03,4.29E+03,1.70E+03
1.99E+03,5.17E+03,1.85E+03
1.54E+03,4.32E+03,1.74E+03
1.93E+03,4.75E+03,1.95E+03
2.62E+03,5.77E+03,2.06E+03
2.86E+03,5.97E+03,2.15E+03
2.37E+03,5.52E+03,1.83E+03
1.06E+03,4.22E+03,1.67E+03
2.73E+03,6.02E+03,2.05E+03
2.52E+03,5.11E+03,1.97E+03
2.07E+03,5.12E+03,1.99E+03
3.26E+03,6.39E+03,2.14E+03
1.68E+03,4.26E+03,1.76E+03
2.91E+03,5.96E+03,2.11E+03
1.33E+03,4.58E+03,1.68E+03
1.72E+03,4.34E+03,1.90E+03
1.30E+03,4.29E+03,1.78E+03
2.24E+03,5.11E+03,2.06E+03
2.13E+03,5.32E+03,1.95E+03
1.58E+03,4.30E+03,1.80E+03
1.17E+03,3.87E+03,1.76E+03
465.4709,3.75E+03,1.56E+03
1.41E+03,4.53E+03,1.76E+03
1.15E+03,4.48E+03,1.65E+03
2.29E+03,5.52E+03,1.92E+03
2.52E+03,5.69E+03,2.01E+03
844.0092,3.85E+03,1.66E+03
982.6848,3.64E+03,1.70E+03
1.67E+03,4.67E+03,1.78E+03
2.45E+03,5.52E+03,1.96E+03
2.62E+03,5.76E+03,1.98E+03
2.73E+03,5.54E+03,1.98E+03
1.72E+03,4.74E+03,1.84E+03
1.58E+03,5.00E+03,1.79E+03
1.37E+03,4.23E+03,1.81E+03
2.23E+03,5.27E+03,1.92E+03
2.35E+03,5.41E+03,2.01E+03
1.10E+03,3.86E+03,1.65E+03
1.86E+03,4.95E+03,1.88E+03
1.64E+03,4.69E+03,1.87E+03
2.26E+03,4.69E+03,1.92E+03
2.56E+03,6.13E+03,2.04E+03
2.59E+03,5.95E+03,1.89E+03
2.20E+03,5.51E+03,1.91E+03
1.71E+03,4.92E+03,1.84E+03
1.67E+03,4.59E+03,1.82E+03
1.29E+03,3.99E+03,1.81E+03
2.57E+03,5.47E+03,2.03E+03
1.44E+03,4.56E+03,1.76E+03
873.8488,4.32E+03,1.67E+03
1.48E+03,4.23E+03,1.69E+03
2.72E+03,6.21E+03,2.04E+03
2.07E+03,4.82E+03,1.92E+03
1.73E+03,4.93E+03,1.82E+03
2.05E+03,5.04E+03,1.77E+03
2.15E+03,4.67E+03,1.94E+03
2.17E+03,5.80E+03,1.87E+03
1.84E+03,4.54E+03,1.77E+03
3.18E+03,6.04E+03,2.17E+03
2.51E+03,5.42E+03,1.99E+03
585.5813,3.46E+03,1.52E+03
1.42E+03,4.46E+03,1.67E+03
1.92E+03,5.00E+03,1.84E+03
2.20E+03,5.73E+03,1.83E+03
1.78E+03,5.13E+03,1.86E+03
1.91E+03,5.15E+03,1.87E+03
1.76E+03,4.60E+03,1.76E+03
1.22E+03,4.47E+03,1.71E+03
3.09E+03,6.08E+03,2.29E+03
1.83E+03,4.76E+03,1.86E+03
3.20E+03,6.37E+03,2.18E+03
1.45E+03,4.15E+03,1.84E+03
1.79E+03,4.20E+03,1.85E+03
1.22E+03,4.11E+03,1.71E+03
1.47E+03,4.25E+03,1.77E+03
2.42E+03,5.65E+03,2.00E+03
2.35E+03,5.30E+03,2.02E+03
1.46E+03,4.81E+03,1.79E+03
2.02E+03,4.89E+03,1.95E+03
1.69E+03,4.85E+03,1.82E+03
2.38E+03,5.52E+03,2.02E+03
1.52E+03,4.61E+03,1.75E+03
2.78E+03,5.57E+03,2.10E+03
1.09E+03,4.09E+03,1.62E+03
2.09E+03,5.07E+03,1.88E+03
1.11E+03,3.95E+03,1.66E+03
1.54E+03,4.46E+03,1.88E+03
1.35E+03,4.22E+03,1.68E+03
2.78E+03,5.73E+03,1.99E+03
1.85E+03,4.64E+03,1.86E+03
2.11E+03,4.82E+03,1.84E+03
1.15E+03,3.97E+03,1.63E+03
1.41E+03,4.33E+03,1.78E+03
2.12E+03,5.38E+03,1.94E+03
1.88E+03,4.74E+03,1.93E+03
2.29E+03,5.69E+03,1.98E+03
2.56E+03,5.25E+03,2.08E+03
1.43E+03,4.89E+03,1.81E+03
1.41E+03,4.44E+03,1.84E+03
2.18E+03,4.66E+03,1.92E+03
1.87E+03,5.05E+03,1.75E+03
1.94E+03,4.40E+03,1.82E+03
1.45E+03,4.53E+03,1.75E+03
1.42E+03,4.97E+03,1.78E+03
2.18E+03,5.15E+03,1.90E+03
2.78E+03,5.93E+03,2.09E+03
1.75E+03,4.91E+03,1.85E+03
2.54E+03,5.47E+03,2.11E+03
2.68E+03,5.91E+03,1.98E+03
2.52E+03,5.45E+03,2.00E+03
2.76E+03,6.00E+03,2.04E+03
2.13E+03,4.89E+03,1.98E+03
1.06E+03,4.05E+03,1.70E+03
1.49E+03,4.41E+03,1.81E+03
1.85E+03,4.66E+03,1.84E+03
1.14E+03,4.15E+03,1.74E+03
1.65E+03,4.28E+03,1.88E+03
2.63E+03,5.25E+03,1.98E+03
1.51E+03,4.14E+03,1.72E+03
2.04E+03,4.85E+03,1.89E+03
2.09E+03,5.30E+03,1.87E+03
2.94E+03,5.98E+03,2.16E+03
1.80E+03,5.11E+03,1.83E+03
2.29E+03,5.54E+03,1.90E+03
1.26E+03,4.13E+03,1.72E+03
1.46E+03,4.11E+03,1.71E+03
2.11E+03,5.13E+03,1.83E+03
2.22E+03,5.15E+03,1.95E+03
1.68E+03,4.98E+03,1.79E+03
2.08E+03,4.91E+03,1.92E+03
1.57E+03,4.95E+03,1.86E+03
2.25E+03,5.32E+03,1.94E+03
1.55E+03,4.66E+03,1.75E+03
2.07E+03,4.90E+03,1.92E+03
2.13E+03,4.89E+03,1.95E+03
2.71E+03,5.70E+03,2.07E+03
1.33E+03,4.32E+03,1.73E+03
2.05E+03,4.70E+03,1.88E+03
994.1048,4.00E+03,1.61E+03
2.00E+03,4.82E+03,1.87E+03
2.36E+03,5.48E+03,1.97E+03
1.35E+03,4.58E+03,1.78E+03
1.82E+03,4.36E+03,1.88E+03
2.60E+03,5.45E+03,2.03E+03
2.84E+03,5.80E+03,2.03E+03
1.93E+03,4.38E+03,1.78E+03
2.74E+03,5.13E+03,2.04E+03
1.85E+03,4.43E+03,1.83E+03
1.46E+03,4.67E+03,1.78E+03
1.88E+03,5.28E+03,1.74E+03
985.2904,3.81E+03,1.69E+03
1.48E+03,4.37E+03,1.78E+03
1.60E+03,4.64E+03,1.79E+03
2.68E+03,5.91E+03,2.02E+03
2.05E+03,5.28E+03,1.94E+03
3.05E+03,6.70E+03,2.15E+03
2.18E+03,5.30E+03,1.89E+03
2.13E+03,4.85E+03,1.91E+03
1.81E+03,5.39E+03,1.81E+03
1.45E+03,4.19E+03,1.71E+03
2.03E+03,4.86E+03,1.97E+03
1.73E+03,4.95E+03,1.73E+03
1.09E+03,4.11E+03,1.62E+03
2.21E+03,5.24E+03,2.08E+03
1.84E+03,4.85E+03,1.86E+03
2.08E+03,4.76E+03,1.92E+03
1.65E+03,4.33E+03,1.87E+03
2.31E+03,4.91E+03,1.84E+03
1.61E+03,4.79E+03,1.90E+03
2.13E+03,4.92E+03,1.97E+03
2.30E+03,4.88E+03,1.89E+03
1.87E+03,4.99E+03,1.84E+03
1.43E+03,4.36E+03,1.78E+03
2.06E+03,4.75E+03,1.85E+03
2.52E+03,5.61E+03,1.97E+03
748.2792,3.83E+03,1.58E+03
2.00E+03,5.13E+03,1.88E+03
2.01E+03,4.87E+03,1.85E+03
2.12E+03,5.05E+03,1.94E+03
1.73E+03,4.62E+03,1.83E+03
2.12E+03,5.17E+03,1.99E+03
1.63E+03,4.76E+03,1.77E+03
2.07E+03,5.49E+03,1.96E+03
2.56E+03,5.43E+03,2.04E+03
1.88E+03,4.73E+03,1.89E+03
1.35E+03,4.29E+03,1.73E+03
1.88E+03,5.17E+03,1.86E+03
2.17E+03,5.08E+03,1.85E+03
1.79E+03,5.02E+03,1.91E+03
2.84E+03,5.69E+03,2.06E+03
1.69E+03,4.48E+03,1.83E+03
1.70E+03,5.15E+03,1.87E+03
2.82E+03,6.06E+03,2.06E+03
2.10E+03,5.25E+03,1.92E+03
2.23E+03,5.24E+03,1.91E+03
2.66E+03,5.54E+03,2.09E+03
1.58E+03,4.86E+03,1.75E+03
1.83E+03,5.11E+03,1.92E+03
2.41E+03,4.99E+03,2.02E+03
1.50E+03,4.21E+03,1.84E+03
2.06E+03,4.98E+03,1.91E+03
1.30E+03,4.66E+03,1.81E+03
2.21E+03,5.32E+03,1.93E+03
3.15E+03,6.51E+03,2.14E+03
1.85E+03,4.71E+03,1.83E+03
1.71E+03,4.83E+03,1.85E+03
2.84E+03,5.71E+03,2.05E+03
1.42E+03,3.95E+03,1.74E+03
1.73E+03,4.80E+03,1.81E+03
1.92E+03,4.93E+03,1.86E+03
2.26E+03,5.09E+03,1.83E+03
1.34E+03,4.19E+03,1.72E+03
1.41E+03,4.21E+03,1.66E+03
2.10E+03,5.24E+03,1.93E+03
1.83E+03,4.58E+03,1.88E+03
1.02E+03,4.15E+03,1.63E+03
995.6331,3.90E+03,1.70E+03
990.9924,3.91E+03,1.68E+03
1.94E+03,4.73E+03,1.87E+03
2.18E+03,4.99E+03,2.01E+03
2.30E+03,5.15E+03,1.99E+03
1.36E+03,4.12E+03,1.73E+03
839.2864,3.64E+03,1.66E+03
2.26E+03,5.11E+03,1.97E+03
1.89E+03,4.52E+03,1.94E+03
1.92E+03,4.50E+03,1.78E+03
1.71E+03,3.94E+03,1.84E+03
1.76E+03,4.90E+03,1.85E+03
2.97E+03,5.76E+03,2.05E+03
1.85E+03,4.91E+03,1.77E+03
2.21E+03,5.13E+03,1.88E+03
751.9479,3.93E+03,1.61E+03
1.12E+03,4.20E+03,1.71E+03
1.51E+03,4.87E+03,1.82E+03
2.01E+03,5.08E+03,1.87E+03
2.13E+03,5.27E+03,1.91E+03
3.30E+03,6.25E+03,2.21E+03
977.2713,3.73E+03,1.69E+03
993.158,3.55E+03,1.71E+03
1.78E+03,4.44E+03,1.73E+03
1.46E+03,4.89E+03,1.71E+03
1.37E+03,4.04E+03,1.75E+03
2.45E+03,5.60E+03,2.05E+03
1.70E+03,4.72E+03,1.77E+03
2.19E+03,5.37E+03,1.92E+03
2.04E+03,5.00E+03,1.87E+03
1.06E+03,3.98E+03,1.67E+03
2.35E+03,5.52E+03,1.94E+03
1.79E+03,4.72E+03,1.88E+03
1.57E+03,4.63E+03,1.71E+03
1.85E+03,5.20E+03,1.97E+03
2.15E+03,5.31E+03,1.85E+03
2.54E+03,5.41E+03,2.06E+03
1.99E+03,4.93E+03,1.94E+03
995.0453,4.33E+03,1.66E+03
2.39E+03,4.97E+03,1.97E+03
1.64E+03,4.71E+03,1.78E+03
2.94E+03,6.35E+03,2.15E+03
2.27E+03,5.28E+03,1.96E+03
2.29E+03,5.35E+03,1.96E+03
1.75E+03,4.99E+03,1.88E+03
1.47E+03,5.04E+03,1.78E+03
1.54E+03,4.77E+03,1.85E+03
1.23E+03,4.08E+03,1.71E+03
1.49E+03,4.48E+03,1.81E+03
2.58E+03,5.43E+03,2.02E+03
1.61E+03,4.61E+03,1.83E+03
1.90E+03,4.30E+03,1.86E+03
2.78E+03,5.56E+03,2.09E+03
1.66E+03,4.80E+03,1.79E+03
1.82E+03,4.94E+03,1.91E+03
2.31E+03,5.00E+03,1.93E+03
2.04E+03,5.18E+03,1.92E+03
2.19E+03,5.25E+03,1.87E+03
1.73E+03,4.99E+03,1.90E+03
1.84E+03,4.89E+03,1.90E+03
2.82E+03,5.61E+03,2.05E+03
3.03E+03,5.85E+03,2.07E+03
1.92E+03,4.61E+03,1.84E+03
1.51E+03,4.57E+03,1.80E+03
1.88E+03,5.10E+03,1.89E+03
1.62E+03,4.51E+03,1.83E+03
1.54E+03,4.46E+03,1.75E+03
859.1318,3.70E+03,1.63E+03
1.09E+03,3.53E+03,1.66E+03
1.92E+03,4.61E+03,1.83E+03
1.58E+03,4.47E+03,1.83E+03
2.65E+03,5.76E+03,2.05E+03
926.1759,3.70E+03,1.62E+03
1.43E+03,4.12E+03,1.73E+03
2.21E+03,4.95E+03,1.92E+03
2.19E+03,5.40E+03,1.90E+03
1.69E+03,4.76E+03,1.77E+03
1.39E+03,4.41E+03,1.75E+03
643.1148,3.81E+03,1.56E+03
1.67E+03,4.89E+03,1.80E+03
2.19E+03,5.05E+03,1.95E+03
1.87E+03,4.45E+03,1.94E+03
1.19E+03,3.81E+03,1.65E+03
2.45E+03,5.70E+03,2.09E+03
2.33E+03,5.47E+03,1.97E+03
1.83E+03,4.49E+03,1.80E+03
1.98E+03,4.88E+03,1.91E+03
1.97E+03,4.96E+03,1.90E+03
2.03E+03,5.07E+03,1.87E+03
2.35E+03,5.36E+03,1.97E+03
1.74E+03,4.53E+03,1.75E+03
2.80E+03,6.10E+03,1.94E+03
1.31E+03,4.18E+03,1.74E+03
1.76E+03,4.53E+03,1.77E+03
1.50E+03,4.01E+03,1.79E+03
1.57E+03,4.25E+03,1.81E+03
1.03E+03,4.70E+03,1.74E+03
2.57E+03,5.44E+03,2.04E+03
1.98E+03,5.35E+03,1.93E+03
1.86E+03,4.74E+03,1.84E+03
1.99E+03,5.25E+03,2.01E+03
1.55E+03,4.40E+03,1.79E+03
1.73E+03,4.56E+03,1.84E+03
2.42E+03,5.53E+03,2.05E+03
1.90E+03,4.94E+03,1.81E+03
2.21E+03,5.40E+03,2.10E+03
2.29E+03,5.18E+03,1.88E+03
2.49E+03,5.65E+03,2.08E+03
1.64E+03,4.47E+03,1.87E+03
1.53E+03,4.73E+03,1.75E+03
2.14E+03,5.32E+03,1.82E+03
1.42E+03,4.49E+03,1.71E+03
2.57E+03,5.34E+03,2.02E+03
1.35E+03,3.93E+03,1.75E+03
2.53E+03,5.40E+03,2.02E+03
2.82E+03,5.88E+03,2.05E+03
1.23E+03,3.84E+03,1.70E+03
2.58E+03,5.73E+03,2.11E+03
2.22E+03,5.63E+03,1.97E+03
2.00E+03,4.89E+03,1.87E+03
1.80E+03,4.77E+03,1.84E+03
1.83E+03,4.58E+03,1.89E+03
2.41E+03,5.42E+03,1.96E+03
1.58E+03,4.36E+03,1.83E+03
1.60E+03,4.85E+03,1.76E+03
3.62E+03,6.86E+03,2.22E+03
2.80E+03,5.89E+03,2.03E+03
2.53E+03,5.48E+03,1.91E+03
2.46E+03,5.88E+03,2.07E+03
1.92E+03,4.39E+03,1.92E+03
986.9508,4.05E+03,1.62E+03
1.83E+03,5.00E+03,1.88E+03
2.35E+03,5.38E+03,2.04E+03
2.30E+03,5.64E+03,1.92E+03
2.81E+03,5.64E+03,2.01E+03
2.60E+03,5.64E+03,2.00E+03
2.18E+03,5.53E+03,1.99E+03
1.63E+03,4.41E+03,1.81E+03
1.78E+03,5.09E+03,1.84E+03
2.21E+03,4.79E+03,1.98E+03
1.68E+03,4.62E+03,1.75E+03
1.69E+03,5.04E+03,1.77E+03
2.73E+03,5.89E+03,2.05E+03
1.86E+03,4.86E+03,1.87E+03
1.07E+03,4.12E+03,1.70E+03
740.2706,3.49E+03,1.55E+03
2.07E+03,4.71E+03,1.87E+03
1.67E+03,4.16E+03,1.79E+03
1.72E+03,4.87E+03,1.84E+03
1.86E+03,4.39E+03,1.85E+03
1.95E+03,5.06E+03,1.89E+03
1.38E+03,3.92E+03,1.70E+03
1.92E+03,5.05E+03,1.90E+03
738.6851,3.78E+03,1.66E+03
1.43E+03,4.46E+03,1.75E+03
1.72E+03,4.62E+03,1.80E+03
2.08E+03,5.40E+03,1.94E+03
2.09E+03,5.30E+03,1.87E+03
2.62E+03,5.34E+03,2.11E+03
2.85E+03,5.75E+03,2.03E+03
2.18E+03,5.29E+03,1.93E+03
